agriprod,Unit,Country,Year,Value,Description,Dairy,Eggs,Honey,Meat
Dairy,T,CZ,2013,30,Ewes milk,1,0,0,0
Dairy,T,CZ,2014,45,Ewes milk,1,0,0,0
Dairy,T,CZ,2015,62,Ewes milk,1,0,0,0
Dairy,T,CZ,2016,66,Ewes milk,1,0,0,0
Dairy,T,CZ,2017,54,Ewes milk,1,0,0,0
Dairy,T,CZ,2018,21,Ewes milk,1,0,0,0
Dairy,T,CZ,2019,10,Ewes milk,1,0,0,0
Dairy,T,CZ,2020,11,Ewes milk,1,0,0,0
Dairy,T,CZ,2021,35,Ewes milk,1,0,0,0
Dairy,T,DE,2021,,Ewes milk,1,0,0,0
Dairy,T,DK,2014,,Ewes milk,1,0,0,0
Dairy,T,DK,2015,,Ewes milk,1,0,0,0
Dairy,T,DK,2016,,Ewes milk,1,0,0,0
Dairy,T,DK,2017,,Ewes milk,1,0,0,0
Dairy,T,DK,2018,,Ewes milk,1,0,0,0
Dairy,T,EE,2021,0,Ewes milk,1,0,0,0
Dairy,T,ES,2012,1056,Ewes milk,1,0,0,0
Dairy,T,ES,2013,1111,Ewes milk,1,0,0,0
Dairy,T,ES,2014,1268,Ewes milk,1,0,0,0
Dairy,T,ES,2015,1094,Ewes milk,1,0,0,0
Dairy,T,ES,2016,754,Ewes milk,1,0,0,0
Dairy,T,ES,2017,1535,Ewes milk,1,0,0,0
Dairy,T,ES,2018,2917,Ewes milk,1,0,0,0
Dairy,T,ES,2019,3338,Ewes milk,1,0,0,0
Dairy,T,ES,2020,5583,Ewes milk,1,0,0,0
Dairy,T,ES,2021,7055,Ewes milk,1,0,0,0
Dairy,T,FI,2015,,Ewes milk,1,0,0,0
Dairy,T,FI,2016,,Ewes milk,1,0,0,0
Dairy,T,FI,2017,,Ewes milk,1,0,0,0
Dairy,T,FI,2018,0,Ewes milk,1,0,0,0
Dairy,T,FI,2019,0,Ewes milk,1,0,0,0
Dairy,T,FI,2020,0,Ewes milk,1,0,0,0
Dairy,T,FR,2012,11161,Ewes milk,1,0,0,0
Dairy,T,FR,2013,11438,Ewes milk,1,0,0,0
Dairy,T,FR,2014,12510,Ewes milk,1,0,0,0
Dairy,T,FR,2015,15891,Ewes milk,1,0,0,0
Dairy,T,FR,2016,16580,Ewes milk,1,0,0,0
Dairy,T,FR,2017,20493,Ewes milk,1,0,0,0
Dairy,T,FR,2018,25956,Ewes milk,1,0,0,0
Dairy,T,FR,2019,30276,Ewes milk,1,0,0,0
Dairy,T,FR,2020,32742,Ewes milk,1,0,0,0
Dairy,T,HR,2012,15,Ewes milk,1,0,0,0
Dairy,T,HR,2013,20,Ewes milk,1,0,0,0
Dairy,T,HR,2014,51,Ewes milk,1,0,0,0
Dairy,T,HR,2016,37,Ewes milk,1,0,0,0
Dairy,T,HR,2017,28,Ewes milk,1,0,0,0
Dairy,T,HR,2018,73,Ewes milk,1,0,0,0
Dairy,T,HR,2019,108,Ewes milk,1,0,0,0
Dairy,T,HR,2020,86,Ewes milk,1,0,0,0
Dairy,T,IE,2017,0,Ewes milk,1,0,0,0
Dairy,T,IE,2019,0,Ewes milk,1,0,0,0
Dairy,T,IS,2019,0,Ewes milk,1,0,0,0
Dairy,T,IT,2012,36301,Ewes milk,1,0,0,0
Dairy,T,IT,2013,37500,Ewes milk,1,0,0,0
Dairy,T,IT,2014,140591,Ewes milk,1,0,0,0
Dairy,T,IT,2015,103525,Ewes milk,1,0,0,0
Dairy,T,LT,2012,0,Ewes milk,1,0,0,0
Dairy,T,LT,2013,6,Ewes milk,1,0,0,0
Dairy,T,LT,2015,24,Ewes milk,1,0,0,0
Dairy,T,LT,2016,12,Ewes milk,1,0,0,0
Dairy,T,LT,2017,27,Ewes milk,1,0,0,0
Dairy,T,LT,2018,27,Ewes milk,1,0,0,0
Dairy,T,LT,2019,12,Ewes milk,1,0,0,0
Dairy,T,LT,2020,1,Ewes milk,1,0,0,0
Dairy,T,LT,2021,3,Ewes milk,1,0,0,0
Dairy,T,LU,2016,0,Ewes milk,1,0,0,0
Dairy,T,LU,2017,0,Ewes milk,1,0,0,0
Dairy,T,LU,2018,0,Ewes milk,1,0,0,0
Dairy,T,LU,2019,0,Ewes milk,1,0,0,0
Dairy,T,LU,2020,0,Ewes milk,1,0,0,0
Dairy,T,LU,2021,0,Ewes milk,1,0,0,0
Dairy,T,LV,2012,0,Ewes milk,1,0,0,0
Dairy,T,LV,2013,0,Ewes milk,1,0,0,0
Dairy,T,LV,2014,0,Ewes milk,1,0,0,0
Dairy,T,LV,2015,0,Ewes milk,1,0,0,0
Dairy,T,ME,2021,19,Ewes milk,1,0,0,0
Dairy,T,MK,2013,0,Ewes milk,1,0,0,0
Dairy,T,MK,2015,80,Ewes milk,1,0,0,0
Dairy,T,MK,2016,76,Ewes milk,1,0,0,0
Dairy,T,MK,2021,3426,Ewes milk,1,0,0,0
Dairy,T,MT,2012,0,Ewes milk,1,0,0,0
Dairy,T,MT,2014,0,Ewes milk,1,0,0,0
Dairy,T,MT,2015,0,Ewes milk,1,0,0,0
Dairy,T,MT,2016,0,Ewes milk,1,0,0,0
Dairy,T,MT,2017,0,Ewes milk,1,0,0,0
Dairy,T,MT,2018,0,Ewes milk,1,0,0,0
Dairy,T,MT,2021,0,Ewes milk,1,0,0,0
Dairy,T,PL,2012,50,Ewes milk,1,0,0,0
Dairy,T,PL,2013,52,Ewes milk,1,0,0,0
Dairy,T,PL,2014,72,Ewes milk,1,0,0,0
Dairy,T,PL,2015,58,Ewes milk,1,0,0,0
Dairy,T,PL,2016,107,Ewes milk,1,0,0,0
Dairy,T,PL,2017,79,Ewes milk,1,0,0,0
Dairy,T,PL,2018,88,Ewes milk,1,0,0,0
Dairy,T,PL,2019,165,Ewes milk,1,0,0,0
Dairy,T,PL,2020,23,Ewes milk,1,0,0,0
Dairy,T,RO,2014,2445,Ewes milk,1,0,0,0
Dairy,T,RO,2016,1102,Ewes milk,1,0,0,0
Dairy,T,RO,2019,462,Ewes milk,1,0,0,0
Dairy,T,RO,2020,247,Ewes milk,1,0,0,0
Dairy,T,RO,2021,599,Ewes milk,1,0,0,0
Dairy,T,RS,2013,0,Ewes milk,1,0,0,0
Dairy,T,RS,2016,0,Ewes milk,1,0,0,0
Dairy,T,RS,2017,0,Ewes milk,1,0,0,0
Dairy,T,RS,2018,10,Ewes milk,1,0,0,0
Dairy,T,RS,2019,21,Ewes milk,1,0,0,0
Dairy,T,SE,2014,,Ewes milk,1,0,0,0
Dairy,T,SE,2021,0,Ewes milk,1,0,0,0
Dairy,T,SI,2012,117,Ewes milk,1,0,0,0
Dairy,T,SI,2013,128,Ewes milk,1,0,0,0
Dairy,T,SI,2014,104,Ewes milk,1,0,0,0
Dairy,T,SI,2015,86,Ewes milk,1,0,0,0
Dairy,T,SK,2012,1591,Ewes milk,1,0,0,0
Dairy,T,SK,2013,1518,Ewes milk,1,0,0,0
Dairy,T,SK,2014,1738,Ewes milk,1,0,0,0
Dairy,T,SK,2015,677,Ewes milk,1,0,0,0
Dairy,T,SK,2016,1139,Ewes milk,1,0,0,0
Dairy,T,SK,2017,1899,Ewes milk,1,0,0,0
Dairy,T,SK,2018,1086,Ewes milk,1,0,0,0
Dairy,T,TR,2013,1103,Ewes milk,1,0,0,0
Dairy,T,TR,2014,232,Ewes milk,1,0,0,0
Dairy,T,TR,2015,472,Ewes milk,1,0,0,0
Dairy,T,TR,2016,232,Ewes milk,1,0,0,0
Dairy,T,TR,2017,96,Ewes milk,1,0,0,0
Dairy,T,TR,2018,48,Ewes milk,1,0,0,0
Dairy,T,TR,2019,246,Ewes milk,1,0,0,0
Dairy,T,TR,2021,318,Ewes milk,1,0,0,0
Dairy,T,UK,2019,0,Ewes milk,1,0,0,0
Dairy,T,BE,2016,3053,Goats milk,1,0,0,0
Dairy,T,BE,2017,3600,Goats milk,1,0,0,0
Dairy,T,BE,2018,3869,Goats milk,1,0,0,0
Dairy,T,BE,2019,3776,Goats milk,1,0,0,0
Dairy,T,BE,2020,4420,Goats milk,1,0,0,0
Dairy,T,BG,2012,0,Goats milk,1,0,0,0
Dairy,T,BG,2013,1042,Goats milk,1,0,0,0
Dairy,T,BG,2014,983,Goats milk,1,0,0,0
Dairy,T,BG,2015,424,Goats milk,1,0,0,0
Dairy,T,BG,2016,898,Goats milk,1,0,0,0
Dairy,T,BG,2017,1336,Goats milk,1,0,0,0
Dairy,T,BG,2018,1603,Goats milk,1,0,0,0
Dairy,T,BG,2019,1321,Goats milk,1,0,0,0
Dairy,T,BG,2020,1336,Goats milk,1,0,0,0
Dairy,T,BG,2021,336,Goats milk,1,0,0,0
Dairy,T,CY,2013,719,Goats milk,1,0,0,0
Dairy,T,CY,2014,1351,Goats milk,1,0,0,0
Dairy,T,CY,2015,1158,Goats milk,1,0,0,0
Dairy,T,CY,2016,1013,Goats milk,1,0,0,0
Dairy,T,CY,2017,893,Goats milk,1,0,0,0
Dairy,T,CY,2018,1389,Goats milk,1,0,0,0
Dairy,T,CY,2019,1395,Goats milk,1,0,0,0
Dairy,T,CY,2020,1327,Goats milk,1,0,0,0
Dairy,T,CY,2021,1212,Goats milk,1,0,0,0
Dairy,T,CZ,2012,250,Goats milk,1,0,0,0
Dairy,T,CZ,2013,139,Goats milk,1,0,0,0
Dairy,T,CZ,2014,105,Goats milk,1,0,0,0
Dairy,T,CZ,2015,89,Goats milk,1,0,0,0
Dairy,T,CZ,2016,96,Goats milk,1,0,0,0
Dairy,T,CZ,2017,113,Goats milk,1,0,0,0
Dairy,T,CZ,2018,104,Goats milk,1,0,0,0
Dairy,T,CZ,2019,109,Goats milk,1,0,0,0
Dairy,T,CZ,2020,121,Goats milk,1,0,0,0
Dairy,T,CZ,2021,151,Goats milk,1,0,0,0
Dairy,T,DE,2021,,Goats milk,1,0,0,0
Dairy,T,DK,2014,,Goats milk,1,0,0,0
Dairy,T,DK,2015,,Goats milk,1,0,0,0
Dairy,T,DK,2016,,Goats milk,1,0,0,0
Dairy,T,DK,2017,,Goats milk,1,0,0,0
Dairy,T,DK,2018,,Goats milk,1,0,0,0
Dairy,T,EE,2012,94,Goats milk,1,0,0,0
Dairy,T,EE,2013,85,Goats milk,1,0,0,0
Dairy,T,EE,2014,116,Goats milk,1,0,0,0
Dairy,T,EE,2015,124,Goats milk,1,0,0,0
Dairy,T,EE,2016,115,Goats milk,1,0,0,0
Dairy,T,EE,2017,160,Goats milk,1,0,0,0
Dairy,T,EE,2018,168,Goats milk,1,0,0,0
Dairy,T,EE,2019,113,Goats milk,1,0,0,0
Dairy,T,EE,2020,82,Goats milk,1,0,0,0
Dairy,T,EE,2021,133,Goats milk,1,0,0,0
Dairy,T,ES,2012,6838,Goats milk,1,0,0,0
Dairy,T,ES,2013,2661,Goats milk,1,0,0,0
Dairy,T,ES,2014,6896,Goats milk,1,0,0,0
Dairy,T,ES,2015,9988,Goats milk,1,0,0,0
Dairy,T,ES,2016,9227,Goats milk,1,0,0,0
Dairy,T,ES,2017,8270,Goats milk,1,0,0,0
Dairy,T,ES,2018,11251,Goats milk,1,0,0,0
Dairy,T,ES,2019,12376,Goats milk,1,0,0,0
Dairy,T,ES,2020,14445,Goats milk,1,0,0,0
Dairy,T,ES,2021,16682,Goats milk,1,0,0,0
Dairy,T,FI,2015,,Goats milk,1,0,0,0
Dairy,T,FI,2016,,Goats milk,1,0,0,0
Dairy,T,FI,2017,,Goats milk,1,0,0,0
Dairy,T,FR,2012,3216,Goats milk,1,0,0,0
Dairy,T,FR,2013,4300,Goats milk,1,0,0,0
Dairy,T,FR,2014,4246,Goats milk,1,0,0,0
Dairy,T,FR,2015,4304,Goats milk,1,0,0,0
Dairy,T,FR,2016,5914,Goats milk,1,0,0,0
Dairy,T,FR,2017,9066,Goats milk,1,0,0,0
Dairy,T,FR,2018,11171,Goats milk,1,0,0,0
Dairy,T,FR,2019,14296,Goats milk,1,0,0,0
Dairy,T,FR,2020,22574,Goats milk,1,0,0,0
Dairy,T,HR,2012,81,Goats milk,1,0,0,0
Dairy,T,HR,2013,48,Goats milk,1,0,0,0
Dairy,T,HR,2014,31,Goats milk,1,0,0,0
Dairy,T,HR,2015,40,Goats milk,1,0,0,0
Dairy,T,HR,2016,102,Goats milk,1,0,0,0
Dairy,T,HR,2017,84,Goats milk,1,0,0,0
Dairy,T,HR,2018,175,Goats milk,1,0,0,0
Dairy,T,HR,2019,280,Goats milk,1,0,0,0
Dairy,T,HR,2020,229,Goats milk,1,0,0,0
Dairy,T,HU,2012,73,Goats milk,1,0,0,0
Dairy,T,HU,2013,69,Goats milk,1,0,0,0
Dairy,T,IE,2013,14,Goats milk,1,0,0,0
Dairy,T,IE,2015,6,Goats milk,1,0,0,0
Dairy,T,IE,2017,0,Goats milk,1,0,0,0
Dairy,T,IE,2019,0,Goats milk,1,0,0,0
Dairy,T,IS,2019,0,Goats milk,1,0,0,0
Dairy,T,IT,2012,4717,Goats milk,1,0,0,0
Dairy,T,IT,2013,5183,Goats milk,1,0,0,0
Dairy,T,IT,2014,10769,Goats milk,1,0,0,0
Dairy,T,IT,2015,21976,Goats milk,1,0,0,0
Dairy,T,LT,2012,106,Goats milk,1,0,0,0
Dairy,T,LT,2013,103,Goats milk,1,0,0,0
Dairy,T,LT,2014,153,Goats milk,1,0,0,0
Dairy,T,LT,2015,146,Goats milk,1,0,0,0
Dairy,T,LT,2016,104,Goats milk,1,0,0,0
Dairy,T,LT,2017,91,Goats milk,1,0,0,0
Dairy,T,LT,2018,59,Goats milk,1,0,0,0
Dairy,T,LT,2019,55,Goats milk,1,0,0,0
Dairy,T,LT,2020,36,Goats milk,1,0,0,0
Dairy,T,LT,2021,43,Goats milk,1,0,0,0
Dairy,T,LU,2012,,Goats milk,1,0,0,0
Dairy,T,LU,2013,,Goats milk,1,0,0,0
Dairy,T,LU,2014,,Goats milk,1,0,0,0
Dairy,T,LU,2015,,Goats milk,1,0,0,0
Dairy,T,LU,2016,,Goats milk,1,0,0,0
Dairy,T,LU,2017,,Goats milk,1,0,0,0
Dairy,T,LU,2018,,Goats milk,1,0,0,0
Dairy,T,LU,2019,,Goats milk,1,0,0,0
Dairy,T,LU,2020,,Goats milk,1,0,0,0
Dairy,T,LU,2021,,Goats milk,1,0,0,0
Dairy,T,LV,2012,203,Goats milk,1,0,0,0
Dairy,T,LV,2013,283,Goats milk,1,0,0,0
Dairy,T,LV,2014,119,Goats milk,1,0,0,0
Dairy,T,LV,2015,258,Goats milk,1,0,0,0
Dairy,T,LV,2016,282,Goats milk,1,0,0,0
Dairy,T,LV,2017,402,Goats milk,1,0,0,0
Dairy,T,LV,2018,476,Goats milk,1,0,0,0
Dairy,T,ME,2021,0,Goats milk,1,0,0,0
Dairy,T,MK,2013,36,Goats milk,1,0,0,0
Dairy,T,MK,2015,43,Goats milk,1,0,0,0
Dairy,T,MK,2016,9,Goats milk,1,0,0,0
Dairy,T,MK,2021,407,Goats milk,1,0,0,0
Dairy,T,MT,2012,0,Goats milk,1,0,0,0
Dairy,T,MT,2014,0,Goats milk,1,0,0,0
Dairy,T,MT,2015,0,Goats milk,1,0,0,0
Dairy,T,MT,2016,0,Goats milk,1,0,0,0
Dairy,T,MT,2017,0,Goats milk,1,0,0,0
Dairy,T,MT,2018,0,Goats milk,1,0,0,0
Dairy,T,MT,2021,0,Goats milk,1,0,0,0
Dairy,T,NL,2012,17110,Goats milk,1,0,0,0
Dairy,T,NL,2013,19885,Goats milk,1,0,0,0
Dairy,T,NL,2014,18694,Goats milk,1,0,0,0
Dairy,T,NL,2015,20261,Goats milk,1,0,0,0
Dairy,T,NL,2016,19485,Goats milk,1,0,0,0
Dairy,T,NL,2017,24614,Goats milk,1,0,0,0
Dairy,T,NL,2018,33421,Goats milk,1,0,0,0
Dairy,T,NL,2019,36320,Goats milk,1,0,0,0
Dairy,T,NL,2020,35692,Goats milk,1,0,0,0
Dairy,T,NL,2021,37646,Goats milk,1,0,0,0
Dairy,T,PL,2012,739,Goats milk,1,0,0,0
Dairy,T,PL,2013,615,Goats milk,1,0,0,0
Dairy,T,PL,2014,567,Goats milk,1,0,0,0
Dairy,T,PL,2015,661,Goats milk,1,0,0,0
Dairy,T,PL,2016,595,Goats milk,1,0,0,0
Dairy,T,PL,2017,637,Goats milk,1,0,0,0
Dairy,T,PL,2018,668,Goats milk,1,0,0,0
Dairy,T,PL,2019,543,Goats milk,1,0,0,0
Dairy,T,PL,2020,664,Goats milk,1,0,0,0
Dairy,T,RO,2014,398,Goats milk,1,0,0,0
Dairy,T,RO,2016,82,Goats milk,1,0,0,0
Dairy,T,RO,2017,70,Goats milk,1,0,0,0
Dairy,T,RO,2019,2373,Goats milk,1,0,0,0
Dairy,T,RO,2020,86,Goats milk,1,0,0,0
Dairy,T,RO,2021,35,Goats milk,1,0,0,0
Dairy,T,RS,2013,0,Goats milk,1,0,0,0
Dairy,T,RS,2016,0,Goats milk,1,0,0,0
Dairy,T,RS,2017,0,Goats milk,1,0,0,0
Dairy,T,RS,2018,0,Goats milk,1,0,0,0
Dairy,T,RS,2019,0,Goats milk,1,0,0,0
Dairy,T,SE,2014,,Goats milk,1,0,0,0
Dairy,T,SE,2021,0,Goats milk,1,0,0,0
Dairy,T,SI,2012,122,Goats milk,1,0,0,0
Dairy,T,SI,2013,144,Goats milk,1,0,0,0
Dairy,T,SI,2014,106,Goats milk,1,0,0,0
Dairy,T,SI,2015,119,Goats milk,1,0,0,0
Dairy,T,SK,2012,8,Goats milk,1,0,0,0
Dairy,T,SK,2013,215,Goats milk,1,0,0,0
Dairy,T,SK,2014,70,Goats milk,1,0,0,0
Dairy,T,SK,2015,51,Goats milk,1,0,0,0
Dairy,T,SK,2016,48,Goats milk,1,0,0,0
Dairy,T,SK,2017,57,Goats milk,1,0,0,0
Dairy,T,SK,2018,101,Goats milk,1,0,0,0
Dairy,T,TR,2013,2675,Goats milk,1,0,0,0
Dairy,T,TR,2014,164,Goats milk,1,0,0,0
Dairy,T,TR,2015,1148,Goats milk,1,0,0,0
Dairy,T,TR,2016,901,Goats milk,1,0,0,0
Dairy,T,TR,2017,339,Goats milk,1,0,0,0
Dairy,T,TR,2018,543,Goats milk,1,0,0,0
Dairy,T,TR,2021,0,Goats milk,1,0,0,0
Dairy,T,UK,2019,0,Goats milk,1,0,0,0
Dairy,T,BG,2021,4,Buffalos milk,1,0,0,0
Dairy,T,CY,2021,0,Buffalos milk,1,0,0,0
Dairy,T,EE,2021,0,Buffalos milk,1,0,0,0
Dairy,T,LT,2021,0,Buffalos milk,1,0,0,0
Dairy,T,LU,2021,0,Buffalos milk,1,0,0,0
Dairy,T,ME,2021,0,Buffalos milk,1,0,0,0
Dairy,T,MT,2021,0,Buffalos milk,1,0,0,0
Dairy,T,RO,2021,3,Buffalos milk,1,0,0,0
Dairy,T,SE,2021,0,Buffalos milk,1,0,0,0
Dairy,T,TR,2021,0,Buffalos milk,1,0,0,0
Dairy,T,AT,2016,105738,Drinking milk,1,0,0,0
Dairy,T,AT,2017,114411,Drinking milk,1,0,0,0
Dairy,T,AT,2018,120142,Drinking milk,1,0,0,0
Dairy,T,AT,2019,130055,Drinking milk,1,0,0,0
Dairy,T,AT,2020,148563,Drinking milk,1,0,0,0
Dairy,T,AT,2021,147684,Drinking milk,1,0,0,0
Dairy,T,BG,2012,197,Drinking milk,1,0,0,0
Dairy,T,BG,2013,226,Drinking milk,1,0,0,0
Dairy,T,BG,2014,13,Drinking milk,1,0,0,0
Dairy,T,BG,2015,99,Drinking milk,1,0,0,0
Dairy,T,BG,2016,253,Drinking milk,1,0,0,0
Dairy,T,BG,2017,845,Drinking milk,1,0,0,0
Dairy,T,BG,2018,547,Drinking milk,1,0,0,0
Dairy,T,BG,2019,87,Drinking milk,1,0,0,0
Dairy,T,BG,2020,136,Drinking milk,1,0,0,0
Dairy,T,BG,2021,349,Drinking milk,1,0,0,0
Dairy,T,CY,2013,264,Drinking milk,1,0,0,0
Dairy,T,CY,2014,484,Drinking milk,1,0,0,0
Dairy,T,CY,2015,430,Drinking milk,1,0,0,0
Dairy,T,CY,2016,509,Drinking milk,1,0,0,0
Dairy,T,CY,2017,702,Drinking milk,1,0,0,0
Dairy,T,CY,2018,1112,Drinking milk,1,0,0,0
Dairy,T,CY,2019,1429,Drinking milk,1,0,0,0
Dairy,T,CY,2020,1320,Drinking milk,1,0,0,0
Dairy,T,CY,2021,504,Drinking milk,1,0,0,0
Dairy,T,CZ,2012,835,Drinking milk,1,0,0,0
Dairy,T,CZ,2013,65,Drinking milk,1,0,0,0
Dairy,T,CZ,2014,46,Drinking milk,1,0,0,0
Dairy,T,CZ,2015,193,Drinking milk,1,0,0,0
Dairy,T,CZ,2016,205,Drinking milk,1,0,0,0
Dairy,T,CZ,2017,251,Drinking milk,1,0,0,0
Dairy,T,CZ,2018,313,Drinking milk,1,0,0,0
Dairy,T,CZ,2019,316,Drinking milk,1,0,0,0
Dairy,T,CZ,2020,355,Drinking milk,1,0,0,0
Dairy,T,CZ,2021,297,Drinking milk,1,0,0,0
Dairy,T,DE,2012,254792,Drinking milk,1,0,0,0
Dairy,T,DE,2013,250559,Drinking milk,1,0,0,0
Dairy,T,DE,2014,286700,Drinking milk,1,0,0,0
Dairy,T,DE,2015,297228,Drinking milk,1,0,0,0
Dairy,T,DE,2016,334443,Drinking milk,1,0,0,0
Dairy,T,DE,2017,354246,Drinking milk,1,0,0,0
Dairy,T,DE,2018,368560,Drinking milk,1,0,0,0
Dairy,T,DE,2019,392526,Drinking milk,1,0,0,0
Dairy,T,DE,2020,447365,Drinking milk,1,0,0,0
Dairy,T,DE,2021,463260,Drinking milk,1,0,0,0
Dairy,T,DK,2012,170834,Drinking milk,1,0,0,0
Dairy,T,DK,2013,171530,Drinking milk,1,0,0,0
Dairy,T,DK,2014,150844,Drinking milk,1,0,0,0
Dairy,T,DK,2015,147607,Drinking milk,1,0,0,0
Dairy,T,DK,2016,145200,Drinking milk,1,0,0,0
Dairy,T,DK,2017,148800,Drinking milk,1,0,0,0
Dairy,T,DK,2018,164300,Drinking milk,1,0,0,0
Dairy,T,DK,2019,166000,Drinking milk,1,0,0,0
Dairy,T,DK,2020,163700,Drinking milk,1,0,0,0
Dairy,T,EE,2012,0,Drinking milk,1,0,0,0
Dairy,T,EE,2013,186,Drinking milk,1,0,0,0
Dairy,T,EE,2015,528,Drinking milk,1,0,0,0
Dairy,T,EE,2016,277,Drinking milk,1,0,0,0
Dairy,T,EE,2017,843,Drinking milk,1,0,0,0
Dairy,T,EE,2018,999,Drinking milk,1,0,0,0
Dairy,T,EE,2019,1122,Drinking milk,1,0,0,0
Dairy,T,EE,2020,1257,Drinking milk,1,0,0,0
Dairy,T,EE,2021,701,Drinking milk,1,0,0,0
Dairy,T,EL,2012,9440,Drinking milk,1,0,0,0
Dairy,T,EL,2013,8759,Drinking milk,1,0,0,0
Dairy,T,EL,2014,6960,Drinking milk,1,0,0,0
Dairy,T,EL,2015,14763,Drinking milk,1,0,0,0
Dairy,T,EL,2016,9321,Drinking milk,1,0,0,0
Dairy,T,EL,2017,10576,Drinking milk,1,0,0,0
Dairy,T,EL,2018,10823,Drinking milk,1,0,0,0
Dairy,T,EL,2019,10794,Drinking milk,1,0,0,0
Dairy,T,EL,2020,9080,Drinking milk,1,0,0,0
Dairy,T,ES,2012,2311,Drinking milk,1,0,0,0
Dairy,T,ES,2013,1071,Drinking milk,1,0,0,0
Dairy,T,ES,2014,2151,Drinking milk,1,0,0,0
Dairy,T,ES,2015,3531,Drinking milk,1,0,0,0
Dairy,T,ES,2016,11435,Drinking milk,1,0,0,0
Dairy,T,ES,2017,17233,Drinking milk,1,0,0,0
Dairy,T,ES,2018,21682,Drinking milk,1,0,0,0
Dairy,T,ES,2019,26344,Drinking milk,1,0,0,0
Dairy,T,ES,2020,26898,Drinking milk,1,0,0,0
Dairy,T,ES,2021,27515,Drinking milk,1,0,0,0
Dairy,T,FI,2012,16862,Drinking milk,1,0,0,0
Dairy,T,FI,2015,,Drinking milk,1,0,0,0
Dairy,T,FI,2016,,Drinking milk,1,0,0,0
Dairy,T,FI,2017,,Drinking milk,1,0,0,0
Dairy,T,FI,2018,,Drinking milk,1,0,0,0
Dairy,T,FI,2019,,Drinking milk,1,0,0,0
Dairy,T,FI,2020,,Drinking milk,1,0,0,0
Dairy,T,FR,2012,197408,Drinking milk,1,0,0,0
Dairy,T,FR,2013,217473,Drinking milk,1,0,0,0
Dairy,T,FR,2014,245604,Drinking milk,1,0,0,0
Dairy,T,FR,2015,270386,Drinking milk,1,0,0,0
Dairy,T,FR,2016,278592,Drinking milk,1,0,0,0
Dairy,T,FR,2017,316202,Drinking milk,1,0,0,0
Dairy,T,FR,2018,328672,Drinking milk,1,0,0,0
Dairy,T,FR,2019,362228,Drinking milk,1,0,0,0
Dairy,T,FR,2020,415555,Drinking milk,1,0,0,0
Dairy,T,HR,2012,222,Drinking milk,1,0,0,0
Dairy,T,HR,2013,2600,Drinking milk,1,0,0,0
Dairy,T,HR,2014,0,Drinking milk,1,0,0,0
Dairy,T,HR,2015,0,Drinking milk,1,0,0,0
Dairy,T,HR,2018,117,Drinking milk,1,0,0,0
Dairy,T,HR,2019,105,Drinking milk,1,0,0,0
Dairy,T,HR,2020,0,Drinking milk,1,0,0,0
Dairy,T,HR,2021,2,Drinking milk,1,0,0,0
Dairy,T,HU,2012,6379,Drinking milk,1,0,0,0
Dairy,T,HU,2013,6360,Drinking milk,1,0,0,0
Dairy,T,HU,2014,5978,Drinking milk,1,0,0,0
Dairy,T,HU,2015,7786,Drinking milk,1,0,0,0
Dairy,T,HU,2016,9907,Drinking milk,1,0,0,0
Dairy,T,HU,2017,9711,Drinking milk,1,0,0,0
Dairy,T,HU,2018,3399,Drinking milk,1,0,0,0
Dairy,T,HU,2019,3589,Drinking milk,1,0,0,0
Dairy,T,HU,2020,2311,Drinking milk,1,0,0,0
Dairy,T,HU,2021,4356,Drinking milk,1,0,0,0
Dairy,T,IE,2014,7100,Drinking milk,1,0,0,0
Dairy,T,IE,2015,2359,Drinking milk,1,0,0,0
Dairy,T,IE,2016,536,Drinking milk,1,0,0,0
Dairy,T,IE,2017,394,Drinking milk,1,0,0,0
Dairy,T,IE,2018,9316,Drinking milk,1,0,0,0
Dairy,T,IE,2019,1123,Drinking milk,1,0,0,0
Dairy,T,IE,2020,2827,Drinking milk,1,0,0,0
Dairy,T,IE,2021,3238,Drinking milk,1,0,0,0
Dairy,T,IS,2019,35,Drinking milk,1,0,0,0
Dairy,T,IS,2020,47,Drinking milk,1,0,0,0
Dairy,T,IT,2012,20035,Drinking milk,1,0,0,0
Dairy,T,IT,2013,23685,Drinking milk,1,0,0,0
Dairy,T,IT,2014,27661,Drinking milk,1,0,0,0
Dairy,T,IT,2015,23544,Drinking milk,1,0,0,0
Dairy,T,IT,2016,27491,Drinking milk,1,0,0,0
Dairy,T,LT,2014,1971,Drinking milk,1,0,0,0
Dairy,T,LT,2015,1683,Drinking milk,1,0,0,0
Dairy,T,LT,2016,1740,Drinking milk,1,0,0,0
Dairy,T,LT,2017,1986,Drinking milk,1,0,0,0
Dairy,T,LT,2018,2946,Drinking milk,1,0,0,0
Dairy,T,LT,2019,2867,Drinking milk,1,0,0,0
Dairy,T,LT,2020,2691,Drinking milk,1,0,0,0
Dairy,T,LT,2021,3253,Drinking milk,1,0,0,0
Dairy,T,LU,2012,,Drinking milk,1,0,0,0
Dairy,T,LU,2013,,Drinking milk,1,0,0,0
Dairy,T,LU,2014,,Drinking milk,1,0,0,0
Dairy,T,LU,2015,,Drinking milk,1,0,0,0
Dairy,T,LU,2016,1178,Drinking milk,1,0,0,0
Dairy,T,LU,2017,1281,Drinking milk,1,0,0,0
